" Timeline Photos David Pope is all over the the Coalition's so-called plan for broadband.  null " 	null; photos; plan; timeline
" Timeline Photos Young people in NSW are getting involved to make sure Labor wins and keep Tony Abbott out of the Lodge. You can join the fight too by going to https://australianlabor.wufoo.eu/forms/join-the-fight/  null " 	abbott; getting; going; join; keep; labor; nsw; null; people; photos; sure; timeline; tony; young
" Timeline Photos   null " 	null; photos; timeline
" Timeline Photos Want a fairer super system? Click SHARE to set the record straight.  null " 	click; null; photos; record; share; timeline
" Timeline Photos   null " 	null; photos; timeline
" Timeline Photos The Reserve Bank kept interest rates on hold today. Support. Click. Share - and get the facts out.  null " 	facts; null; photos; share; timeline
" Timeline Photos If you're at work this Easter weekend and want to check your entitlements, you can visit www.fairwork.gov.au/publicholidays.   null " 	check; null; photos; timeline; work
" Timeline Photos Tony Abbott has just said that Australia stood still for five years. But the facts on our economic growth tell a completely different story. Let's share the facts!   null " 	abbott; australia; economic; facts; null; photos; share; timeline; tony
" Timeline Photos Great to see NSW Young Labor joining the fight! If you're 26 or under and in NSW, get involved to help Labor win and keep Tony Abbott out of the Lodge.  null " 	abbott; help; keep; labor; nsw; null; photos; timeline; tony; young
" Timeline Photos Following on from our graph that sets the record straight on debt (which has been seen by more than 600,000 people so far - thanks everyone who has shared), here's an interesting article that shines another spotlight on the Liberal Party and media misrepresentation of Australia's modest debt.  null " 	liberal; null; party; people; photos; record; timeline
" Timeline Photos With the help of Labor Alzheimer's Australia is looking to employ 'Key Workers' who will help people with younger onset dementia find the services they need. Click http://www.fightdementia.org.au/about-us/career-opportunities.aspx  for more info.   null " 	australia; click; help; labor; null; people; photos; services; timeline
" Timeline Photos Labor is making child care more flexible for modern families, for more information see www.mychild.gov.au  null " 	care; labor; null; photos; timeline
" Timeline Photos \"The NDIS will transform the lives of people with disability, their families and carers. For the first time they will have their needs met in a way that truly supports them to live with choice and dignity.\" Minister Jenny Macklin.\r\n  null " 	families; jenny; live; minister; null; people; photos; timeline
" Timeline Photos A fantastic story here from Environment Victoria from a business that has slashed it's carbon pollution since the Government introduced a price on carbon. David Kassulke used to be a critic of the carbon price, but after seeing how it works in practice, he admits it is \"working well!\" Share this story!   null " 	business; carbon; government; null; photos; pollution; price; share; timeline
" Homepage | MyChild  There are different types of fee assistance that families and carers can access to help with the cost of placing children in child care. " 	assistance; children; cost; families; help
" Timeline Photos Great to see Labor supporters out and about helping Darren Cheeseman campaign in western Victoria over the weekend. If you want to help your local campaign, you can join the fight at www.alp.org.au/jtf  null " 	campaign; help; join; labor; local; null; photos; timeline
" Timeline Photos Help us fight to keep penalty rates. Like and share.  null " 	help; keep; null; photos; timeline
" Timeline Photos This is why fairer funding for all schools is so critical.  null " 	funding; null; photos; timeline
" Timeline Photos The latest jobs numbers are out. And guess what? More jobs have been created for Australians - nearly a million in fact. CLICK SHARE to let your friends and family know how we stack up compared to the rest of the world.  null " 	click; friends; jobs; latest; million; null; photos; share; timeline
" Gillard vows to protect penalty rates, holiday pay Do you value your penalty rates and holiday pay? So does Labor. CLICK SHARE if this matters for you. Julia Gillard promises has promised changes to the Fair Work Act to protect penalty rates, shift loading and public holiday pay. " 	click; fair; gillard; julia; pay; public; share; work
" Timeline Photos Labor stands up for better schools. Here's how.  null " 	better; labor; null; photos; timeline
" Timeline Photos   null " 	null; photos; timeline
" Congratulations on 20 yrs in Politics Swanny! It's 20 years since Wayne Swan was elected to parliament. He's been a constant warrior for Labor values and we congratulate him on his hard work and achievements. This video is about Wayne Swan's 20th Anniversary in Politics. Music by Bruce Springsteen: \"Glory Days\" (Born in the USA), \"We Take Care of Our Own\" (Wreckin... " 	care; labor; swan; values; video; wayne; work; years
" Paul Keating \"The Sweetest Victory Of All\" It's 20 years since \"the sweetest victory of all\" when Paul Keating led Labor to victory in the 1993 federal election. You can reminisce by watching Keating's True Believers speech below. 13 March 1993 Paul Keating claiming victory at Bankstown The Labor Government had now won 5 elections in a row and the party's faith in Keating following his... " 	federal; government; labor; speech; years
" Cover Photos As Canberra celebrates 100 years, we thought we'd take the time to congratulate Canberrans and all those involved in the spectacular celebrations last night. What an incredible moment shared here by Andrew Leigh MP of the celebrations on Lake Burley Griffin.   null " 	andrew; mp; null; photos
" Prime Minister Julia Gillard's International Women's Day Message \"The women who gather today in celebration belong to a global sisterhood of influence with the opportunity and obligation to act.\" The Prime Minister reflecting on her upbringing and the struggles women are still facing all around the world. " 	around; international; julia; minister; opportunity; prime; today; women
" Timeline Photos Our economic growth compared to the rest of the world in the wake of the global financial crisis.  null " 	economic; null; photos; timeline; world
" Timeline Photos Aged care workers on the minimum wage will receive a well-deserved pay rise.  null " 	aged; care; null; pay; photos; timeline; workers
" Timeline Photos This evening the PM outlined what we're fighting for. If you haven't already joined the fight, you can at www.alp.org.au/jointhefight  null " 	null; outlined; photos; pm; timeline
" Peter Harvey's brilliant career in pictures Vale Peter Harvey. A true titan of Australian journalism sadly passed away today. Everyone's thoughts here at the Labor Party are with Peter's family and colleagues past and present. Peter Harvey, the voice of Australian news for a generation, has passed away. He was 68. These photos chart his amazing career. " 	australian; labor; news; party; passed; photos
" Happy Mardi Gras 2013 \"Equality is always worth fighting for, and what we have achieved so far is worth celebrating.\" - Penny Wong in her video message for Mardi Gras. Hi, I'm Penny Wong. Unfortunately, Sophie and I can't make it to Sydney for the 35th Mardi Gras, but I did want to send a message of support. " 	sydney; video
" Timeline Photos We've had a lot of messages from supporters asking about figures on Labor's pension increases. Labor has always stood for supporting pensioners in our community. Here's a handy infographic to like and share with friends and family.  null " 	friends; labor; null; photos; share; timeline
" Housing NSW - Housing NSW  Housing NSW, an agency of the NSW Department of Family and Community Services (FACS) is one of the largest providers of social housing in the world, providing a range of housing solutions to meet the needs of today’s community. " 	community; nsw; services; social
" Timeline Photos Real homes for real people. Labor's delivering more than 20,000 social houses for Australians who need it most.  null " 	null; photos; social; timeline
" Giving help to students who need it most | Better Schools  We know that the gap between the best and worst performers at school is growing. The Australian Government will ensure schools have the resources to give extra support to students who need more help. " 	australian; best; better; give; government; help; resources; school; students; support
" Timeline Photos PM Julia Gillard has announced a reading blitz for all students between Foundation and Year 3. What's your favourite childhood book?   null " 	announced; gillard; julia; null; photos; pm; students; timeline
" Commitment to deliver Gonski “I want every school to be a great school. All 9,500 of them. City and country. Public and private. Large and small.” - PM  null " 	deliver; null; pm; public; school
" Timeline Photos There are lots of ways the NBN could get you in the mood, but did you think Tasmanian Oysters would be one of them?  null " 	nbn; null; photos; think; timeline
" Timeline Photos Good news, last week the United States announced plans for a carbon price and this week China has done the same.  null " 	announced; carbon; null; photos; price; timeline; week
" Timeline Photos Your vote is important. If you're turning 18 soon, or have turned 18 since the 2010 election, please make sure you enrol to vote at http://www.aec.gov.au/enrol/  null " 	null; photos; please; sure; timeline; vote
" Timeline Photos Some great news in the fight against Hep C.   null " 	news; null; photos; timeline
" Demand Councils stop prosecuting live music venues Campaign Help save the live music industry before it is too late. SIGN & SHARE Labor ♥'s Live Music's petition. Labor Loves Live Music is a campaign fighting to revive the live music industry before it is too late. Now that the iconic Annandale Hotel has gone into receivership, after years of vexatious complaints and costly legal cases, it is time for Councils to start promoting instead of... " 	campaign; help; industry; labor; live; share; sign; years
" Timeline Photos Fantastic work on the HPV School Vaccination Program by Minister for Health Tanya Plibersek.   null " 	health; minister; null; photos; program; school; timeline; work
" Timeline Photos Are you a Labor member in NSW? You're invited to a special address by PM Julia Gillard in Western Sydney on Sunday March 3. You can RSVP at http://goo.gl/rK8p3  null " 	address; gillard; julia; labor; null; photos; pm; sydney; timeline
" Obama: We must do more to combat climate change US President Barack Obama said he wants Congress to put in place a market-based mechanism to deal with carbon emissions in his State of the Union address. That means a price on carbon. \n\nWatch the President talk about climate change below and CLICK SHARE to let your friends and family know that Australia is not acting alone in tackling climate change. President Obama urges Congress to do more to combat climate change in his 2013 State of the Union address. " 	australia; carbon; change; click; climate; friends; president; price; share; state; talk
" Cover Photos On the 5th anniversary of the Apology, Indigenous constitutional recognition is now one step closer with the passing of the Aboriginal And Torres Strait Islander Peoples Recognition Bill 2012.   null " 	bill; null; photos
" Timeline Photos Overseas development aid for this financial year is a record $5.2 billion. It's great that maternal deaths around the world have dropped so dramatically.  null " 	around; null; photos; record; timeline; world
" Timeline Photos Congrats to Gotye for his three Grammys, including for Best Record! Gotye used a $10,000 government grant to showcase his talents in New York which helped build his profile abroad. An inspiring story for all Aussie musicians!  null " 	best; build; government; including; null; photos; timeline
" Australian Labor Party   null " 	australian; labor; null; party
" Timeline Photos The cat is out of the bag on Tony Abbott's secret plan to slash jobs. Let him know you won't let him get away with it - sign our petition at http://bit.ly/12utn08 and click share.  null " 	click; null; photos; plan; sign; timeline; tony
" Timeline Photos Today PM Julia Gillard presented the fifth Closing the Gap Statement, announcing that the 2008 target to deliver access to early childhood education to all four-year-olds in remote communities within five years is on track and will be met on schedule. SHARE to support Closing the Gap of disadvantage.   null " 	deliver; education; gillard; julia; null; photos; pm; share; support; timeline; today; years
" Timeline Photos Expecting a new arrival? Find out more about dad and partner pay http://www.humanservices.gov.au/customer/services/centrelink/dad-and-partner-pay\n  null " 	null; pay; photos; timeline
" Timeline Photos Is your workplace great? Tell Bill Shorten MP why to win a BBQ at your work.  null " 	bill; mp; null; photos; timeline
" Status Update The PM has announced that the federal election will be on Saturday September 14. You can join the fight and help Labor win by emailing us at jointhefight@australianlabor.com.au - get involved!  null " 	announced; election; federal; help; join; labor; null; pm
" Timeline Photos Since the carbon price started emissions have fallen 8.6%  null " 	carbon; null; photos; price; timeline
" Timeline Photos It's true! http://www.humanservices.gov.au/customer/services/centrelink/dad-and-partner-pay  null " 	null; photos; timeline
" School nurses axed  All state-funded primary school nurses have been axed in a move doctors and nurses say will most affect children who are already disadvantaged. " 	children; school
" Kurt Fearnley gives Australia Day Address This is why Australian needs the National Disability Insurance Scheme. The Paralympic gold medalist, Kurt Fearnley, has used his Australia Day Address to highlight Australia's record in funding and supporting its disabled citizens, saying it is \"damning\" and must be urgently addressed. " 	address; australia; australian; disability; funding; insurance; national; record
" Timeline Photos   null " 	null; photos; timeline
" Economy gets big tick The Australian economy gets another tick of approval.\n\nhttp://m.theage.com.au/opinion/political-news/economy-gets-big-tick-20130116-2ctw9.html#_=_ Months after Labor's mining tax, its carbon tax and its fourth successive budget deficit, Australia has been given the tick of approval by the world's biggest fund manager. " 	australia; australian; budget; carbon; economy; mining; tax
" Timeline Photos Tony Abbott's new resolutions: keep saying no.  null " 	keep; null; photos; timeline; tony
" Let the facts speak for themselves in 2013 Finance Minister Penny Wong puts the facts on the table. http://www.abc.net.au/unleashed/4463186.html A lot has been said in recent weeks about Australia's economy and what the dramatic fall in revenue means for the budget. Much of the commentary has continued the well-worn tradition of never letting the facts get in the way of a good argument. But as we start a new year, why don't we take the oppor... " 	economy; facts; minister
" Institutional Responses to Child Sexual Abuse Royal Commission Today Julia Gillard announced the Terms of Reference and the commissioners for the Royal Commission into Institutional Responses to Child Sexual Abuse. You can read the Terms of Reference and read about the commissioners here. On Monday 12 November 2012 the Prime Minister, the Hon Julia Gillard MP announced that she will be recommending to the Governor-General the establishment of a Royal Commission into institutional responses to child sexual abuse in Australia. The Royal Commission has been established because of the ov... " 	announced; gillard; julia; mp; prime; read; today
" Status Update If you have questions about the SchoolKids Bonus, head over to the Australian Families page from 3-4pm AEST to get answers from experts.  null " 	australian; families; null; page; questions
" Tasmanian Bushfires 2013 Appeal  | Australian Red Cross - The Power Of Humanity If you haven't already, please help those who have been hit hardest by the devastating fires in Tasmania. And if you're in fire-prone areas tomorrow, please take care and stay safe. Red Cross response Red Cross volunteers are currently on the ground in Tasmania providing support to people who have been forced to flee their homes due to the fires. We have also been providing practical and emotional support at Community Fire Refuges at New Norfolk, Ouse and Swansea. " 	australian; care; community; help; people; please; support
" Status Update Good info on when your area will get the NBN.  null " 	null
" Prime Minister Paul Keating - Redfern speech Today is 20 years since Labor PM Paul Keating gave his landmark Redfern speech on Indigenous reconciliation, one of the most important speeches in our modern national history. Opportunity and care, dignity and hope. Prime Minister Paul Keating at the launch of Australia's celebration of the 1993 International Year of the World's In... " 	important; international; labor; launch; minister; national; opportunity; pm; prime; speech; today; years
" Timeline Photos Great news for supporters of the National Disability Insurance Scheme: an agreement has been reached for a full roll-out of the NDIS in NSW by July 2018.  null " 	disability; insurance; national; news; nsw; null; photos; timeline
" PM Julia Gillard Addresses the End of the World PM Julia Gillard will help protect Australians from flesh-eating zombies and the end of the world. That's leadership.  null " 	gillard; help; julia; null; pm; world
" Timeline Photos Today Julia Gillard introduced the Australian Education Bill into Parliament, which will ensure our kids are taught in better schools that are funded fairly.\n\nIf you back Labor's plan for better schools CLICK SHARE to pass this on to your friends.  null " 	australian; better; bill; click; education; gillard; julia; kids; null; photos; plan; share; timeline; today
" Timeline Photos In Queensland and don't want to see cruel cuts made to local TAFEs? Sign our petition at http://www.ow.ly/fB5Sz and SHARE to spread the word.  null " 	cuts; local; null; photos; queensland; share; sign; spread; timeline
" Timeline Photos Great to see volunteers gearing up this morning to doorknock for Labor's candidate in the Hobart seat of Denison, Jane Austin ALP.\n\nWe need people like you to campaign for Labor if we're going to win next year. Will you answer the call?  null " 	campaign; candidate; going; labor; morning; null; people; photos; timeline
" Australia Passes Illegal Logging Laws, Joins EU, U.S. Good news for forests across the world and for our sustainable forest industry here at home - the Labor Government has passed laws to control importation of illegal timber. \n\nhttp://www.nytimes.com/reuters/2012/11/19/world/asia/19reuters-australia-logging.html?_r=0 Australia's parliament on Monday passed laws to ban the import and trade of illegally logged timber, joining the United States and European Union in clamping down on a global trade in stolen timber that Interpol says is worth about $30 billion a year. " 	australia; billion; government; home; industry; labor; news; parliament; passed; trade; world
" Consultation paper | Royal Commission into Institutional Responses to Child Sexual Abuse Want to have your say on the Terms of Reference or form of the Royal Commission into Institutional Responses to Child Sexual Abuse? Click below to read the consultation paper and see how you can make a submission. The purpose of this document is to seek the input of interested individuals and organisations to the arrangements for the establishment of the Royal Commission, including the scope of the Terms of Reference and the form of the Royal Commission " 	click; including; read
" Timeline Photos Good to see people passionate about better schools trying to persuade Victorian Premier Ted Baillieu to give a Gonski.  null " 	better; give; null; people; photos; timeline
" Whitlam Merchandise  Whitlam, Gough Whitlam, Whitlam Institute " 	
" Prostate Cancer Survivor Treasurer Wayne Swan survived prostate cancer and encourages men to grow a mo for cancer research and make sure to get checked out.   null " 	null; sure; swan; treasurer; wayne
" Save Queensland's TAFE colleges   null " 	null
" Gough Whitlam - 'ALP' - 'Its Time' Election Jingle.  After 20+ years of same government how refreshing would this be.......In the clip I can spot Bert Newton, Terry norris and Jack Thompson. " 	election; government; years
" Status Update This week is the last chance for those of you aged 15-24 to apply to be Australia’s Youth Rep to the UN.   null " 	aged; null; week
" Labor commits to Kyoto 2 Check out Greg Combet's video on why Labor is committed to joining Kyoto 2, the second commitment period of the Kyoto Protocol.\n\nCLICK SHARE if you support this and help stop the spread of misinformation on climate change. Minister for Climate Change and Energy Efficiency Greg Combet announces that Labor has committed to signing Kyoto 2, the second commitment period of the Kyot... " 	change; check; climate; energy; help; labor; minister; share; spread; support; video
" Be Bold. Stop Bullying Australia Click below and like the new campaign against bullying. It takes a combined effort by students, parents, teachers and schools to make a difference. Take the pledge today.  null " 	australia; campaign; click; null
" Combet's Liberal form guide Greg Combet gave both a great run down of how the carbon price is going and the form of the Liberal frontbench ahead of the Spring Racing Carnival in Parliament today.\n\nCheck it out below and share it with your friends. Greg Combet runs through the form of the Liberal Party frontbench ahead of the Spring Racing Carnival while talking about how the carbon price has not had th... " 	carbon; going; liberal; parliament; party; price; share
" SA Premier responds to Basin boost The environment and communities that rely on the river system are big winners today, with the Gillard Labor Government announcing an extra 450 gigalitres will be returned to the vital Murray-Darling, boosting the total amount under the plan to 3200 gigalitres.\n\nCheck out SA premier Jay Weatherill's response to the plan below, and CLICK SHARE if you support a healthier Murray-Darling river system. South Australian Premier Jay Weatherill has welcomed the Federal Government's plan to boost environmental inflows into the Murray-Darling Basin. " 	australian; click; federal; gillard; government; labor; plan; share; support; system
" Jay Weatherill South Australian Premier Jay Weatherill is now on facebook. Like his page to stay up to date.  null " 	australian; null; page
" Timeline Photos Why are you proud of our Prime Minister?  null " 	null; photos; prime; timeline
" Thanks Julia These students decided to send a message to the PM. See what they have to say.\nhttp://www.youtube.com/watch?v=bBE12uSZLjM&feature=youtube_gdata_player\n  " 	julia; students
" Timeline Photos Tell Julia Gillard who your favourite teacher is.  null " 	gillard; julia; null; photos; timeline
" THE RETURN TO JONESTOWN Swan: Alan Jones' bile is bad for the economy.\nhttp://www.thepunch.com.au/articles/this-vile-shock-jocks-brand-of-bile-is-trashing-our-country Like a lot of people, I’d rather eat cardboard for breakfast than tune into Alan Jones in the... " 	
" Students against school cuts School students across New South Wales are standing  up against education cuts. Support them by liking and sharing their facebook page.  null " 	cuts; education; null; school; students; support
" Get involved in building the Labor Platform: new roles for members and affiliates  \"To secure for the wealth producers of this colony such legislation as will advance their interest, by return to Parliament of candidates pledged to uphold the Platform of this League\". " 	labor; legislation; members; parliament; platform
" Fill black hole with more GST  THE GST should be raised to plug the NSW budget black hole, Premier Barry O'Farrell said yesterday, in a move that could add another $20 a week to the average Sydney family's grocery bill. " 	budget; nsw; sydney; week
" NSW Premier Barry O'Farrell wants GST rise, redistribution Barry O'Farrell and the Liberal Party want to increase the GST. Labor opposes this very strongly - do you think a rise in the GST would be fair? NSW Premier Barry O'Farrell says it's time to re-examine the GST and consider whether it should be raised or some state taxes traded off in exchange for an increased GST share.  " 	labor; liberal; nsw; party; state; think
" SA Liberals keen to slash public sector  South Australia's Opposition Leader is keen to swing the axe on the state's public sector. " 	leader; opposition; public
" Timeline Photos Today is R U OK Day. Have you asked someone if they're OK? If not, please do - it could change or even save someone's life.  null " 	change; null; photos; please; timeline; today
" Prime Minister's statement on the passing of John Gillard Prime Minister Julia Gillard's father, John Gillard, sadly passed away yesterday. You can read her statement and leave your condolences below.\n\nOn behalf of the Labor community, our thoughts are with the PM and her family at this time.  null " 	gillard; john; julia; labor; leave; minister; null; passed; pm; prime; read
" Timeline Photos Australia's economy is leaving the other advanced economies in our wake.   null " 	economy; null; photos; timeline
" Save Our Father's Day Weekend - ACTU Happy Father's day to all the dads out there. But some dads will need to work today - they deserve to get penalty rates, don't they?  null " 	null; today; work
" Tony Abbott on 730 Last night the man who wants to be Australia's next PM gave this interview. Check it out, share it with your friends and share your thoughts below - is Tony Abbott fit to lead? Tony Abbott's interview with Leigh Sales on ABC's 730 program, 22/8/12. " 	abbott; check; friends; pm; share; tony
" Timeline Photos Last night Andrew Leigh MP moved a motion apologising to the late Peter Norman and his family for the treatment of him after his show of support for racial equality after winning a silver medal at the 1968 Olympic Games. You can read the motion below.  null " 	andrew; mp; null; photos; read; support; timeline
" The answer is plain Via Tanya Plibersek, a video that highlights the importance of Labor's plain packaging policy and the High Court's backing of the legislation. CLICK SHARE if you support plain packaging of cigarettes. The answer is plain. We need your help to end the #packetracket -- please take two minutes to sign our petition at http://bit.ly/EndThePacketRacket to protec... " 	click; help; please; policy; share; sign; support; video
" Tony Abbott:\"If you want to put a price on carbon why not just do it with a simple tax.\" Today is the third anniversary of Tony Abbott saying that we should just put a price on carbon. Happy anniversary, Tony - we have.  null " 	abbott; carbon; null; price; today; tony
" Big tobacco loses High Court battle over plain packaging Great news! Labor's plain tobacco packaging legislation has been backed by the High Court. Well done to Nicola Roxon, Tanya Plibersek and all our supporters who have pushed this hard. Big tobacco loses High Court battle over plain packaging " 	legislation
" Wayne Swan's Springsteen inspiration Wayne Swan is delivering the John Button lecture tonight, with how Bruce Springsteen influenced his politics a central theme. Check out his video below and tell us what inspires your politics. Tonight I'm giving the John Button lecture on why I believe in the fair go and in spreading opportunity right throughout our community. " 	check; fair; john; opportunity; swan; video; wayne
" I saw my parents' pain and tears Want to know what the NDIS will mean to families looking after someone with a disability? Read this touching personal article by Glen McCrea - ALP Candidate for Ginninderra on what the NDIS trial in the ACT will mean for his family. CLICK SHARE to pass it on - it's well worth a read. The announcement of the National Disability Insurance Scheme launch site in the ACT brought a very big smile to my face. " 	alp; candidate; click; disability; families; insurance; launch; national; read; scheme; share
" Banding together to overcome bullying Check out Peter Garrett's article about the need to work together to tackle bullying. What are your ideas to help stop the problem? IMAGINE waking up every morning and dreading the prospect of what new humiliations or embarrassment you'll have to go through that day. " 	check; help; ideas; morning; tackle; together; work
" Community Cabinet Community Cabinet gives local communities across the country an opportunity to raise issues and discuss policy with Julia Gillard and her ministerial colleagues. Like the Community Cabinet to keep up to date with where meetings will be held and to see what was discussed!  null " 	community; country; gillard; julia; keep; local; null; opportunity; policy
" Timeline Photos This Saturday the voters of Melbourne have a clear choice: stick with Labor and help make Ted Baillieu a one-term Premier, or make it harder for Labor to defeat Ted Baillieu and his savage cuts to jobs and services. \n\nIf you're in Melbourne, vote for Jennifer Kanis and Victorian Labor Party this Saturday.  null " 	cuts; help; jobs; labor; null; party; photos; timeline; vote
" Timeline Photos Great speech by PM Julia Gillard this morning at NSW ALP Conference.  null " 	alp; gillard; julia; morning; nsw; null; photos; pm; speech; timeline
